shipment_id,country_code,origin_region,destination_region,carrier_name,status,departure_time_local,departure_timezone,departure_time_utc,departure_dst,arrival_time_local,arrival_timezone,arrival_time_utc,arrival_dst,temperature_celsius,weight_kg,is_delayed,border_crossing,ts_arrival_before_departure,ts_duplicate_departure,ts_duplicate_arrival,region_origin_mismatch_country,region_dest_mismatch_country,is_delayed_status_inconsistent,border_crossing_inconsistent,key_field_empty,issue_count
NA-20260812-0002630,US,WA,NT,PrairieLink Carriers,CUSTOMS_HOLD,2026-08-12T02:47:16,America/Edmonton,2026-08-12T08:47:16+00:00,True,2026-08-12T00:23:15,America/Winnipeg,2026-08-12T05:23:15+00:00,True,-5.3,2023.66,False,True,True,False,False,False,True,False,False,False,2
NA-20260812-0010281,CA,MO,NH,Pacific Rim Express,PICKED_UP,2026-08-12T02:13:11,America/Anchorage,2026-08-12T10:13:11+00:00,True,2026-08-12T19:10:30,America/Anchorage,2026-08-13T03:10:30+00:00,True,-0.1,8340.47,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0009934,CA,NY,AB,Trans-Canada Haulers,IN_TRANSIT,2026-08-12T20:05:25,America/St_Johns,2026-08-12T22:35:25+00:00,True,2026-08-12T21:59:14,Pacific/Honolulu,2026-08-13T07:59:14+00:00,False,33.7,19515.29,False,True,False,False,False,True,False,False,False,False,1
NA-20260812-0006845,US,NV,OK,Gulf Coast Shipping,DELAYED,2026-08-12T23:12:51,America/Toronto,2026-08-13T03:12:51+00:00,True,2026-08-12T04:01:15,America/Phoenix,2026-08-12T11:01:15+00:00,False,37.7,6209.49,False,False,True,False,True,False,False,True,False,False,3
NA-20260812-0005739,US,LA,NE,Gulf Coast Shipping,DELIVERED,2026-08-12T22:43:11,America/Edmonton,2026-08-13T04:43:11+00:00,True,2026-08-12T19:57:45,America/St_Johns,2026-08-12T22:27:45+00:00,True,-33.0,15644.84,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0007454,US,NU,GA,Atlantic Bridge Transport,CUSTOMS_HOLD,2026-08-12T03:23:52,America/Toronto,2026-08-12T07:23:52+00:00,True,2026-08-12T03:05:03,America/Edmonton,2026-08-12T09:05:03+00:00,True,44.9,8757.85,False,True,False,False,False,True,False,False,False,False,1
NA-20260812-0004838,CA,NM,AL,BlueRoute Freight,DELIVERED,2026-08-12T12:46:17,America/Edmonton,2026-08-12T18:46:17+00:00,True,2026-08-12T17:23:17,America/Regina,2026-08-12T23:23:17+00:00,False,-17.1,13674.45,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0009726,CA,WA,WV,Northern Star Logistics,DELIVERED,2026-08-12T17:58:14,America/Halifax,2026-08-12T20:58:14+00:00,True,2026-08-12T19:44:43,America/Denver,2026-08-13T01:44:43+00:00,True,24.3,20255.63,True,False,False,False,False,True,True,True,False,False,3
NA-20260812-0007106,US,MI,AL,Midwest Carriers,CUSTOMS_HOLD,2026-08-12T17:48:40,America/St_Johns,2026-08-12T20:18:40+00:00,True,2026-08-12T00:14:14,America/New_York,2026-08-12T04:14:14+00:00,True,42.8,2338.32,False,False,True,True,False,False,False,False,False,False,2
NA-20260812-0005324,CA,ME,IL,Rocky Mountain Movers,DELIVERED,2026-08-12T21:41:33,America/Vancouver,2026-08-13T04:41:33+00:00,True,2026-08-12T03:07:36,America/Denver,2026-08-12T09:07:36+00:00,True,-14.7,1686.14,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0009921,US,MS,WV,BlueRoute Freight,DELIVERED,2026-08-12T07:38:57,America/Los_Angeles,2026-08-12T14:38:57+00:00,True,2026-08-12T09:02:34,America/Denver,2026-08-12T15:02:34+00:00,True,-3.0,6816.14,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0000038,US,MT,VT,Rocky Mountain Movers,DELAYED,2026-08-12T15:26:07,America/Chicago,2026-08-12T20:26:07+00:00,True,2026-08-12T09:43:21,America/Edmonton,2026-08-12T15:43:21+00:00,True,12.6,11781.85,False,False,True,False,True,False,False,True,False,False,3
NA-20260812-0003692,US,MB,MB,Midwest Carriers,IN_TRANSIT,2026-08-12T13:07:10,America/Denver,2026-08-12T19:07:10+00:00,True,2026-08-12T10:46:03,America/Toronto,2026-08-12T14:46:03+00:00,True,-26.6,7913.66,False,False,True,True,False,True,True,False,False,False,4
NA-20260812-0004806,US,AR,KY,Atlantic Bridge Transport,DELIVERED,2026-08-12T17:56:10,America/Vancouver,2026-08-13T00:56:10+00:00,True,2026-08-12T03:52:18,America/New_York,2026-08-12T07:52:18+00:00,True,42.8,6225.5,True,False,True,False,False,False,False,True,False,False,2
NA-20260812-0007150,US,MB,CA,BlueRoute Freight,DELIVERED,2026-08-12T10:10:41,America/St_Johns,2026-08-12T12:40:41+00:00,True,2026-08-12T22:50:18,America/Toronto,2026-08-13T02:50:18+00:00,True,-34.5,17193.5,False,True,False,False,False,True,False,False,False,False,1
NA-20260812-0002825,US,KY,FL,SwiftLine Freight,PICKED_UP,2026-08-12T06:19:48,America/Edmonton,2026-08-12T12:19:48+00:00,True,2026-08-12T05:59:22,America/Anchorage,2026-08-12T13:59:22+00:00,True,-18.5,5426.66,False,False,False,True,False,False,False,False,False,False,1
NA-20260812-0004646,CA,WI,PE,Rocky Mountain Movers,DELIVERED,2026-08-12T02:51:06,America/Regina,2026-08-12T08:51:06+00:00,False,2026-08-12T22:49:55,America/Los_Angeles,2026-08-13T05:49:55+00:00,True,46.7,11880.4,False,True,False,False,False,True,False,False,False,False,1
NA-20260812-0003638,CA,HI,RI,SwiftLine Freight,IN_TRANSIT,2026-08-12T10:07:46,America/Denver,2026-08-12T16:07:46+00:00,True,2026-08-12T08:51:15,America/Anchorage,2026-08-12T16:51:15+00:00,True,3.2,4427.23,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0007957,CA,NT,PA,Northern Star Logistics,IN_TRANSIT,2026-08-12T19:33:46,America/Denver,2026-08-13T01:33:46+00:00,True,2026-08-12T09:02:27,America/Denver,2026-08-12T15:02:27+00:00,True,55.0,8260.16,False,True,True,False,False,False,True,False,False,False,2
NA-20260812-0004550,CA,NS,OH,Rocky Mountain Movers,DELAYED,2026-08-12T20:11:53,America/Anchorage,2026-08-13T04:11:53+00:00,True,2026-08-12T13:04:27,America/Chicago,2026-08-12T18:04:27+00:00,True,-11.7,4385.18,False,True,True,False,False,False,True,True,False,False,3
NA-20260812-0003161,CA,FL,MS,Pacific Rim Express,PICKED_UP,2026-08-12T19:47:51,America/St_Johns,2026-08-12T22:17:51+00:00,True,2026-08-12T15:54:27,America/Phoenix,2026-08-12T22:54:27+00:00,False,-25.1,487.26,True,False,False,False,False,True,True,True,False,False,3
NA-20260812-0007922,CA,NL,ND,Northern Star Logistics,DELAYED,2026-08-12T15:18:55,America/Regina,2026-08-12T21:18:55+00:00,False,2026-08-12T13:39:22,America/Vancouver,2026-08-12T20:39:22+00:00,True,50.2,10523.41,False,True,True,False,False,False,True,True,False,False,3
NA-20260812-0010212,US,DE,VA,BlueRoute Freight,DELAYED,2026-08-12T02:54:44,Pacific/Honolulu,2026-08-12T12:54:44+00:00,False,2026-08-12T10:28:50,America/Phoenix,2026-08-12T17:28:50+00:00,False,13.5,20648.93,False,False,False,True,False,False,False,True,False,False,2
NA-20260812-0001850,US,WI,NV,Northern Star Logistics,CUSTOMS_HOLD,2026-08-12T07:40:52,America/Los_Angeles,2026-08-12T14:40:52+00:00,True,2026-08-12T15:57:27,America/Anchorage,2026-08-12T23:57:27+00:00,True,-24.8,13515.36,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0003442,US,LA,SD,Midwest Carriers,DELIVERED,2026-08-12T08:51:31,America/St_Johns,2026-08-12T11:21:31+00:00,True,2026-08-12T21:58:43,America/Halifax,2026-08-13T00:58:43+00:00,True,-21.5,1225.12,True,False,False,False,False,False,False,True,False,False,1
NA-20260812-0001812,CA,UT,CT,Atlantic Bridge Transport,DELAYED,2026-08-12T02:52:36,America/Toronto,2026-08-12T06:52:36+00:00,True,2026-08-12T07:36:43,America/Denver,2026-08-12T13:36:43+00:00,True,50.8,8119.96,False,False,False,True,False,True,True,True,False,False,4
NA-20260812-0006669,CA,KY,MT,Trans-Canada Haulers,DELIVERED,2026-08-12T19:30:06,America/St_Johns,2026-08-12T22:00:06+00:00,True,2026-08-12T08:09:44,America/Regina,2026-08-12T14:09:44+00:00,False,-24.3,23051.9,True,False,True,False,False,True,True,True,False,False,4
NA-20260812-0010691,US,SC,NU,SwiftLine Freight,DELIVERED,2026-08-12T13:51:10,America/Regina,2026-08-12T19:51:10+00:00,False,2026-08-12T19:22:32,America/Edmonton,2026-08-13T01:22:32+00:00,True,3.7,23647.08,False,True,False,True,False,False,True,False,False,False,2
NA-20260812-0007644,US,GA,WY,Midwest Carriers,IN_TRANSIT,2026-08-12T14:15:11,America/St_Johns,2026-08-12T16:45:11+00:00,True,2026-08-12T15:43:36,America/Anchorage,2026-08-12T23:43:36+00:00,True,50.0,5789.99,True,False,False,False,True,False,False,True,False,False,2
NA-20260812-0002474,US,SD,NJ,Northern Star Logistics,DELAYED,2026-08-12T16:36:58,America/Edmonton,2026-08-12T22:36:58+00:00,True,2026-08-12T15:37:42,America/Anchorage,2026-08-12T23:37:42+00:00,True,-8.9,22421.62,False,False,False,False,False,False,False,True,False,False,1
NA-20260812-0002732,US,AR,NE,BlueRoute Freight,IN_TRANSIT,2026-08-12T17:27:42,America/Los_Angeles,2026-08-13T00:27:42+00:00,True,2026-08-12T08:47:31,America/Vancouver,2026-08-12T15:47:31+00:00,True,-21.4,4596.29,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0005881,US,WI,HI,Pacific Rim Express,PICKED_UP,2026-08-12T21:44:32,America/Halifax,2026-08-13T00:44:32+00:00,True,2026-08-12T11:10:08,America/St_Johns,2026-08-12T13:40:08+00:00,True,5.2,23133.95,False,False,True,True,False,False,False,False,False,False,2
NA-20260812-0008921,CA,SK,VA,PrairieLink Carriers,DELIVERED,2026-08-12T10:52:47,America/Anchorage,2026-08-12T18:52:47+00:00,True,2026-08-12T15:03:51,America/Halifax,2026-08-12T18:03:51+00:00,True,11.5,19156.81,False,True,True,False,False,False,True,False,False,False,2
NA-20260812-0000553,CA,TX,LA,Midwest Carriers,IN_TRANSIT,2026-08-12T19:49:53,America/St_Johns,2026-08-12T22:19:53+00:00,True,2026-08-12T20:24:41,America/Regina,2026-08-13T02:24:41+00:00,False,4.3,16791.61,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0006977,CA,MN,KY,SwiftLine Freight,DELAYED,2026-08-12T15:56:57,America/Edmonton,2026-08-12T21:56:57+00:00,True,2026-08-12T04:45:07,Pacific/Honolulu,2026-08-12T14:45:07+00:00,False,25.1,11857.39,False,False,True,False,True,True,True,True,False,False,5
NA-20260812-0009762,US,IL,NL,SwiftLine Freight,CUSTOMS_HOLD,2026-08-12T17:29:38,America/Chicago,2026-08-12T22:29:38+00:00,True,2026-08-12T10:26:34,America/Winnipeg,2026-08-12T15:26:34+00:00,True,27.8,17790.33,False,True,True,False,True,False,True,False,False,False,3
NA-20260812-0010694,US,MT,PA,Rocky Mountain Movers,PICKED_UP,2026-08-12T16:25:58,America/Phoenix,2026-08-12T23:25:58+00:00,False,2026-08-12T05:13:20,America/Regina,2026-08-12T11:13:20+00:00,False,23.2,13098.83,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0005792,US,NT,WI,PrairieLink Carriers,PICKED_UP,2026-08-12T21:31:16,Pacific/Honolulu,2026-08-13T07:31:16+00:00,False,2026-08-12T16:02:37,America/Vancouver,2026-08-12T23:02:37+00:00,True,53.4,16920.02,False,True,True,False,False,True,False,False,False,False,2
NA-20260812-0009247,CA,AK,SD,Midwest Carriers,IN_TRANSIT,2026-08-12T22:32:22,America/New_York,2026-08-13T02:32:22+00:00,True,2026-08-12T04:59:06,America/Los_Angeles,2026-08-12T11:59:06+00:00,True,-13.7,3099.6,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0003395,CA,NB,MD,Pacific Rim Express,CUSTOMS_HOLD,2026-08-12T18:18:14,America/Vancouver,2026-08-13T01:18:14+00:00,True,2026-08-12T01:18:45,America/Phoenix,2026-08-12T08:18:45+00:00,False,29.9,22737.69,False,True,True,False,False,False,True,False,False,False,2
NA-20260812-0000675,CA,RI,PE,Pacific Rim Express,DELIVERED,2026-08-12T04:53:50,America/Denver,2026-08-12T10:53:50+00:00,True,2026-08-12T11:32:17,America/Edmonton,2026-08-12T17:32:17+00:00,True,-1.6,14771.35,True,True,False,False,False,True,False,True,False,False,2
NA-20260812-0005430,US,VT,NY,Trans-Canada Haulers,DELAYED,2026-08-12T21:11:54,America/Halifax,2026-08-13T00:11:54+00:00,True,2026-08-12T08:50:27,America/Vancouver,2026-08-12T15:50:27+00:00,True,-0.6,19080.54,False,False,True,False,False,False,False,True,False,False,2
NA-20260812-0004064,US,SK,SD,Midwest Carriers,DELAYED,2026-08-12T16:21:18,America/Toronto,2026-08-12T20:21:18+00:00,True,2026-08-12T21:37:10,America/Toronto,2026-08-13T01:37:10+00:00,True,-27.5,12775.86,False,True,False,False,False,True,False,True,False,False,2
NA-20260812-0009337,CA,NY,NT,PrairieLink Carriers,PICKED_UP,2026-08-12T13:27:48,America/Los_Angeles,2026-08-12T20:27:48+00:00,True,2026-08-12T19:27:02,America/Chicago,2026-08-13T00:27:02+00:00,True,-6.3,17713.48,False,True,False,False,False,True,False,False,False,False,1
NA-20260812-0004605,US,SC,GA,Northern Star Logistics,DELAYED,2026-08-12T22:14:15,America/New_York,2026-08-13T02:14:15+00:00,True,2026-08-12T01:23:30,America/Chicago,2026-08-12T06:23:30+00:00,True,-34.1,24159.54,False,False,True,False,False,False,False,True,False,False,2
NA-20260812-0005107,CA,LA,CO,PrairieLink Carriers,DELAYED,2026-08-12T20:07:26,America/Edmonton,2026-08-13T02:07:26+00:00,True,2026-08-12T05:13:14,America/Anchorage,2026-08-12T13:13:14+00:00,True,-4.5,8749.38,False,False,True,False,False,True,True,True,False,False,4
NA-20260812-0007069,US,TN,ON,Rocky Mountain Movers,DELIVERED,2026-08-12T10:25:06,America/Los_Angeles,2026-08-12T17:25:06+00:00,True,2026-08-12T05:50:49,America/Toronto,2026-08-12T09:50:49+00:00,True,16.6,131.4,False,False,True,False,False,False,True,False,True,False,3
NA-20260812-0004904,US,NL,ME,Atlantic Bridge Transport,DELAYED,2026-08-12T09:05:16,America/Los_Angeles,2026-08-12T16:05:16+00:00,True,2026-08-12T21:29:47,America/St_Johns,2026-08-12T23:59:47+00:00,True,31.1,11371.6,False,True,False,False,False,True,False,True,False,False,2
NA-20260812-0007838,US,FL,MB,SwiftLine Freight,DELAYED,2026-08-12T10:51:02,America/Edmonton,2026-08-12T16:51:02+00:00,True,2026-08-12T23:58:42,America/New_York,2026-08-13T03:58:42+00:00,True,-11.1,24655.16,False,True,False,False,False,False,True,True,False,False,2
NA-20260812-0009590,US,OK,OK,SwiftLine Freight,DELIVERED,2026-08-12T22:12:07,America/Toronto,2026-08-13T02:12:07+00:00,True,2026-08-12T04:17:50,America/Regina,2026-08-12T10:17:50+00:00,False,8.0,2201.47,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0002257,US,WV,AR,Trans-Canada Haulers,DELAYED,2026-08-12T15:09:15,America/Edmonton,2026-08-12T21:09:15+00:00,True,2026-08-12T13:40:03,America/New_York,2026-08-12T17:40:03+00:00,True,14.8,17893.51,False,False,True,False,False,False,False,True,False,False,2
NA-20260812-0008137,CA,AL,ND,Pacific Rim Express,PICKED_UP,2026-08-12T15:37:51,America/Toronto,2026-08-12T19:37:51+00:00,True,2026-08-12T00:00:17,America/Regina,2026-08-12T06:00:17+00:00,False,11.7,24727.77,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0007870,CA,IA,OR,SwiftLine Freight,DELAYED,2026-08-12T16:44:35,America/St_Johns,2026-08-12T19:14:35+00:00,True,2026-08-12T12:26:57,America/Phoenix,2026-08-12T19:26:57+00:00,False,-2.3,14449.22,False,False,False,False,False,True,True,True,False,False,3
NA-20260812-0010463,US,MI,MA,Northern Star Logistics,DELIVERED,2026-08-12T02:26:19,America/New_York,2026-08-12T06:26:19+00:00,True,2026-08-12T12:44:34,America/Phoenix,2026-08-12T19:44:34+00:00,False,18.0,21485.36,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0007297,US,OK,ME,Northern Star Logistics,CUSTOMS_HOLD,2026-08-12T04:51:43,America/Chicago,2026-08-12T09:51:43+00:00,True,2026-08-12T04:42:42,America/Chicago,2026-08-12T09:42:42+00:00,True,-29.5,19628.59,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0007031,US,NV,OK,Midwest Carriers,PICKED_UP,2026-08-12T18:51:10,America/Vancouver,2026-08-13T01:51:10+00:00,True,2026-08-12T14:01:36,America/Phoenix,2026-08-12T21:01:36+00:00,False,-33.2,5812.96,False,False,True,False,True,False,False,False,False,False,2
NA-20260812-0003510,CA,WA,ON,Atlantic Bridge Transport,CUSTOMS_HOLD,2026-08-12T09:55:39,America/Winnipeg,2026-08-12T14:55:39+00:00,True,2026-08-12T16:49:08,America/Los_Angeles,2026-08-12T23:49:08+00:00,True,38.9,22348.36,False,True,False,False,False,True,False,False,False,False,1
NA-20260812-0008578,CA,MS,ON,Trans-Canada Haulers,CUSTOMS_HOLD,2026-08-12T04:48:28,America/Chicago,2026-08-12T09:48:28+00:00,True,2026-08-12T05:54:40,America/Los_Angeles,2026-08-12T12:54:40+00:00,True,-3.5,8390.33,False,True,False,False,False,True,False,False,False,False,1
NA-20260812-0006000,US,MS,MI,SwiftLine Freight,DELIVERED,2026-08-12T09:35:04,America/New_York,2026-08-12T13:35:04+00:00,True,2026-08-12T15:46:50,America/Halifax,2026-08-12T18:46:50+00:00,True,36.1,5566.78,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0010733,CA,OH,CO,Northern Star Logistics,DELAYED,2026-08-12T02:53:27,America/Regina,2026-08-12T08:53:27+00:00,False,2026-08-12T16:24:52,America/Chicago,2026-08-12T21:24:52+00:00,True,-16.3,1001.46,False,False,False,False,False,True,True,True,False,False,3
NA-20260812-0007781,US,MS,PE,SwiftLine Freight,DELAYED,2026-08-12T01:18:55,America/Edmonton,2026-08-12T07:18:55+00:00,True,2026-08-12T00:22:04,America/New_York,2026-08-12T04:22:04+00:00,True,-7.7,11623.5,False,True,True,False,False,False,True,True,False,False,3
NA-20260812-0011441,CA,NU,NU,Rocky Mountain Movers,IN_TRANSIT,2026-08-12T16:04:13,America/Halifax,2026-08-12T19:04:13+00:00,True,2026-08-12T19:19:58,America/Toronto,2026-08-12T23:19:58+00:00,True,-28.0,30.78,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0007462,US,MI,MS,BlueRoute Freight,IN_TRANSIT,2026-08-12T03:15:01,America/St_Johns,2026-08-12T05:45:01+00:00,True,2026-08-12T17:02:59,America/Los_Angeles,2026-08-13T00:02:59+00:00,True,42.6,11975.6,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0008785,US,MN,LA,BlueRoute Freight,IN_TRANSIT,2026-08-12T02:40:45,America/Winnipeg,2026-08-12T07:40:45+00:00,True,2026-08-12T00:56:25,America/New_York,2026-08-12T04:56:25+00:00,True,-2.6,4061.36,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0011081,US,WV,GA,Pacific Rim Express,DELAYED,2026-08-12T13:15:43,America/Winnipeg,2026-08-12T18:15:43+00:00,True,2026-08-12T11:58:51,America/St_Johns,2026-08-12T14:28:51+00:00,True,43.2,8354.56,False,False,True,False,False,False,False,True,False,False,2
NA-20260812-0003113,US,SC,KS,Northern Star Logistics,IN_TRANSIT,2026-08-12T10:41:21,America/Toronto,2026-08-12T14:41:21+00:00,True,2026-08-12T00:25:35,America/Winnipeg,2026-08-12T05:25:35+00:00,True,-27.9,5193.07,True,False,True,False,False,False,False,True,False,False,2
NA-20260812-0000434,US,TX,OR,Midwest Carriers,PICKED_UP,2026-08-12T02:55:25,America/Edmonton,2026-08-12T08:55:25+00:00,True,2026-08-12T21:35:39,America/Phoenix,2026-08-13T04:35:39+00:00,False,48.8,15823.62,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0005602,US,NV,DC,Midwest Carriers,IN_TRANSIT,2026-08-12T06:57:14,America/Winnipeg,2026-08-12T11:57:14+00:00,True,2026-08-12T02:22:45,America/Los_Angeles,2026-08-12T09:22:45+00:00,True,16.5,24725.61,True,False,True,False,False,False,False,True,False,False,2
NA-20260812-0004732,US,NH,WV,Trans-Canada Haulers,DELIVERED,2026-08-12T15:26:23,America/New_York,2026-08-12T19:26:23+00:00,True,2026-08-12T07:45:05,America/Chicago,2026-08-12T12:45:05+00:00,True,-24.9,5375.5,True,False,True,True,False,False,False,True,False,False,3
NA-20260812-0002410,CA,WI,CO,Midwest Carriers,DELAYED,2026-08-12T16:49:30,America/New_York,2026-08-12T20:49:30+00:00,True,2026-08-12T13:02:26,Pacific/Honolulu,2026-08-12T23:02:26+00:00,False,43.2,15299.24,False,False,False,False,False,True,True,True,False,False,3
NA-20260812-0002416,US,ON,KY,PrairieLink Carriers,IN_TRANSIT,2026-08-12T00:24:42,America/St_Johns,2026-08-12T02:54:42+00:00,True,2026-08-12T13:54:41,America/Denver,2026-08-12T19:54:41+00:00,True,49.2,16519.65,False,True,False,False,False,True,False,False,False,False,1
NA-20260812-0006604,CA,CT,NE,Atlantic Bridge Transport,DELAYED,2026-08-12T02:11:48,Pacific/Honolulu,2026-08-12T12:11:48+00:00,False,2026-08-12T06:57:31,America/Los_Angeles,2026-08-12T13:57:31+00:00,True,-29.9,230.8,True,False,False,False,False,True,True,False,False,False,2
NA-20260812-0008488,US,UT,AB,SwiftLine Freight,DELIVERED,2026-08-12T06:46:04,America/Los_Angeles,2026-08-12T13:46:04+00:00,True,2026-08-12T02:06:55,America/Vancouver,2026-08-12T09:06:55+00:00,True,40.1,1139.35,False,True,True,False,False,False,True,False,False,False,2
NA-20260812-0006831,US,NU,AB,Atlantic Bridge Transport,IN_TRANSIT,2026-08-12T12:54:52,America/Denver,2026-08-12T18:54:52+00:00,True,2026-08-12T07:45:55,America/Los_Angeles,2026-08-12T14:45:55+00:00,True,43.3,23503.91,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0002761,CA,MI,MO,Trans-Canada Haulers,DELAYED,2026-08-12T16:26:09,America/Vancouver,2026-08-12T23:26:09+00:00,True,2026-08-12T18:57:56,America/Chicago,2026-08-12T23:57:56+00:00,True,15.5,19527.69,False,False,False,False,False,True,True,True,False,False,3
NA-20260812-0001197,CA,NL,MO,Gulf Coast Shipping,DELAYED,2026-08-12T15:03:53,America/Regina,2026-08-12T21:03:53+00:00,False,2026-08-12T19:06:52,America/Halifax,2026-08-12T22:06:52+00:00,True,39.9,3777.37,False,True,False,False,False,False,True,True,False,False,2
NA-20260812-0009511,CA,QC,DE,Midwest Carriers,CUSTOMS_HOLD,2026-08-12T11:58:35,America/Phoenix,2026-08-12T18:58:35+00:00,False,2026-08-12T15:59:49,America/Anchorage,2026-08-12T23:59:49+00:00,True,18.6,14682.45,False,True,False,True,False,False,True,False,False,False,2
